energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.577,119.986,0.795,electronic,-9.638,0.051,0.206,"MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora",4,0.0648,75,https://api.spotify.com/v1/tracks/480j122Gpi252OIfy4SNzm,spotify:track:480j122Gpi252OIfy4SNzm,Yamore,Afro House,https://api.spotify.com/v1/audio-analysis/480j122Gpi252OIfy4SNzm,480j122Gpi252OIfy4SNzm,Yamore,2024.0,0.147,5wKcgs8bejansNdK6IJC0C,0,1,248000,0.00263,480j122Gpi252OIfy4SNzm,afro house,audio_features,487jKTFqWhs6b0AEUz0WpX
0.449,92.468,0.447,classical,-10.634,0.0697,0.036,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",4,0.0376,75,https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj,spotify:track:1BncfTJAWxrsxyT9culBrj,In A Time Lapse,Classical Essentials,https://api.spotify.com/v1/audio-analysis/1BncfTJAWxrsxyT9culBrj,1BncfTJAWxrsxyT9culBrj,Experience,2013.0,0.961,3uJ6D2WOPdjwJ0SrsH9EiG,1,2,315427,0.934,1BncfTJAWxrsxyT9culBrj,essential,audio_features,37i9dQZF1DWWEJlAGA9gs0
0.352,102.679,0.45,r&b,-11.733,0.249,0.408,"H.E.R., Bryson Tiller",4,0.267,75,https://api.spotify.com/v1/tracks/6oEVnWKgPqIEPc53OYDNqG,spotify:track:6oEVnWKgPqIEPc53OYDNqG,I Used To Know Her,R&B Hits,https://api.spotify.com/v1/audio-analysis/6oEVnWKgPqIEPc53OYDNqG,6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),2019.0,3.8e-06,0IMTA2Wz6p8CNZ0MDK2zvg,0,1,252747,0.649,6oEVnWKgPqIEPc53OYDNqG,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.792,119.054,0.627,pop,-4.311,0.0845,0.415,Taylor Swift,4,0.031,75,https://api.spotify.com/v1/tracks/6YvqWjhGD8mB5QXcbcUKtx,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,Fearless (Taylor's Version),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6YvqWjhGD8mB5QXcbcUKtx,6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),2021.0,3.97e-06,4hDok0OAJd57SGIT8xuWJH,1,2,235767,0.13,6YvqWjhGD8mB5QXcbcUKtx,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.5,132.798,0.602,r&b,-9.377,0.295,0.395,Brent Faiyaz,4,0.298,75,https://api.spotify.com/v1/tracks/5PvVkf1Yuq3XyMqqjPiKPd,spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,Fuck The World,R&B Hits,https://api.spotify.com/v1/audio-analysis/5PvVkf1Yuq3XyMqqjPiKPd,5PvVkf1Yuq3XyMqqjPiKPd,Been Away,2020.0,5.69e-05,3vi20DRHkqv4HyVg9Rt9wC,1,8,223630,0.477,5PvVkf1Yuq3XyMqqjPiKPd,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.586,130.012,0.891,hip-hop,-4.665,0.213,0.954,Aaron May,4,0.121,75,https://api.spotify.com/v1/tracks/3RKLJPyyMZfwebsePAzqjL,spotify:track:3RKLJPyyMZfwebsePAzqjL,CHASE,Chill Hop,https://api.spotify.com/v1/audio-analysis/3RKLJPyyMZfwebsePAzqjL,3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",2019.0,0.0,2755rVbg8SJCsmTe0FQTLa,1,11,134548,0.0833,3RKLJPyyMZfwebsePAzqjL,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.594,125.01,0.694,latin,-8.39,0.131,0.672,"Jasiel Nuñez, Peso Pluma",3,0.0366,75,https://api.spotify.com/v1/tracks/0lQogzZgV4XwuUTasz3nPL,spotify:track:0lQogzZgV4XwuUTasz3nPL,LA ODISEA,Viva Latino,https://api.spotify.com/v1/audio-analysis/0lQogzZgV4XwuUTasz3nPL,0lQogzZgV4XwuUTasz3nPL,EN MI MUNDO,2024.0,0.0,0OrStwHqaIFS8JdPSwApqA,0,8,307565,0.396,0lQogzZgV4XwuUTasz3nPL,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.905,128.019,0.602,rock,-4.046,0.117,0.411,Muse,4,0.0775,75,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,The Resistance,Rock Classics,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,4VqPOruhp5EdPBeR92t6lQ,Uprising,2009.0,0.064,0eFHYz8NmK75zSplL5qlfM,1,2,304840,0.000202,4VqPOruhp5EdPBeR92t6lQ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.277,159.719,0.329,ambient,-13.111,0.0971,0.121,"Bon Iver, St. Vincent",3,0.0302,75,https://api.spotify.com/v1/tracks/4k7x3QKrc3h3U0Viqk0uop,spotify:track:4k7x3QKrc3h3U0Viqk0uop,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),Dark Academia,https://api.spotify.com/v1/audio-analysis/4k7x3QKrc3h3U0Viqk0uop,4k7x3QKrc3h3U0Viqk0uop,Rosyln,2009.0,0.024,2PDlvc7K51qC4Bkali3q0R,0,10,289560,0.971,4k7x3QKrc3h3U0Viqk0uop,academic,audio_features,6JH5nqQdmdNPuwEoCImWnj
0.327,90.025,0.707,turkish,-17.176,0.155,0.181,Semicenk,4,0.0687,75,https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB,spotify:track:38d47UiHhyu4wdbPYz0ZUB,Geçiyor Zaman,Turkish Pop,https://api.spotify.com/v1/audio-analysis/38d47UiHhyu4wdbPYz0ZUB,38d47UiHhyu4wdbPYz0ZUB,Onlar Anlamaz Halden,2024.0,0.0148,0flBR9Gz8N0UXPplEbrP1p,0,0,176000,0.185,38d47UiHhyu4wdbPYz0ZUB,pop,audio_features,5d29bl04zUgpD8rxNJO4os
0.88,169.949,0.49,hip-hop,-4.856,0.103,0.392,Post Malone,4,0.0435,75,https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Chemical,Melodic Rap,https://api.spotify.com/v1/audio-analysis/5w40ZYhbBMAlHYNDaVJIUu,5w40ZYhbBMAlHYNDaVJIUu,Chemical,2023.0,0.0,7qcSUc5Af63mhfTF60KTEA,1,2,184013,0.00154,5w40ZYhbBMAlHYNDaVJIUu,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.665,94.329,0.583,hip-hop,-3.885,0.112,0.463,"Matuê, Veigh",4,0.18,75,https://api.spotify.com/v1/tracks/2fjqfFUq64thFsqfKN01kS,spotify:track:2fjqfFUq64thFsqfKN01kS,333,Trap,https://api.spotify.com/v1/audio-analysis/2fjqfFUq64thFsqfKN01kS,2fjqfFUq64thFsqfKN01kS,Imagina esse Cenário,2024.0,0.0,5CP84pfi4AFe95UTACFWrk,1,1,155368,0.314,2fjqfFUq64thFsqfKN01kS,trap,audio_features,37i9dQZF1EIhshGKK0SEkb
0.573,109.928,0.731,latin,-10.059,0.113,0.145,"Bad Bunny, JHAYCO",4,0.0544,75,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49,spotify:track:4MzXwWMhyBbmu6hOcLVD49,EL ÚLTIMO TOUR DEL MUNDO,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4MzXwWMhyBbmu6hOcLVD49,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,2020.0,5.22e-05,2d9BCZeAAhiZWPpbX9aPCW,0,4,205090,0.401,4MzXwWMhyBbmu6hOcLVD49,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.73,156.953,0.729,hip-hop,-5.14,0.118,0.41,King Von,4,0.261,75,https://api.spotify.com/v1/tracks/23TwR29GSeJBfXnXhmDlwR,spotify:track:23TwR29GSeJBfXnXhmDlwR,"Grandson, Vol. 1",Gangster Rap,https://api.spotify.com/v1/audio-analysis/23TwR29GSeJBfXnXhmDlwR,23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",2019.0,4.33e-05,5BAggP8hO7VWDSTKkNGyCi,0,11,191399,0.00165,23TwR29GSeJBfXnXhmDlwR,gangster,audio_features,6mODZNt8CYYEBrWAyS5vs4
0.793,120.003,0.696,gaming,-5.733,0.18,0.698,"Tiësto, Tate McRae",4,0.097,75,https://api.spotify.com/v1/tracks/36gcliMRX1vCpgnrZE3dFZ,spotify:track:36gcliMRX1vCpgnrZE3dFZ,DRIVE,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/36gcliMRX1vCpgnrZE3dFZ,36gcliMRX1vCpgnrZE3dFZ,10:35,2023.0,3.78e-06,1Pl9ZGXwayXPg5qRVpYo74,1,8,172253,0.0683,36gcliMRX1vCpgnrZE3dFZ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.791,92.603,0.639,latin,-4.443,0.362,0.933,"J Balvin, Bad Bunny",4,0.254,75,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,OASIS,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,2019.0,0.0,6ylFfzx32ICw4L1A7YWNLN,0,10,222347,0.0275,25ZAibhr3bdlMCLmubZDVt,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.78,171.285,0.461,hip-hop,-5.004,0.181,0.448,"Karan Aujla, Mxrci",4,0.363,75,https://api.spotify.com/v1/tracks/3FqtduiaqnFYvBgKuc6QWQ,spotify:track:3FqtduiaqnFYvBgKuc6QWQ,Winning Speech,Desi Hip-Hop,https://api.spotify.com/v1/audio-analysis/3FqtduiaqnFYvBgKuc6QWQ,3FqtduiaqnFYvBgKuc6QWQ,Winning Speech,2024.0,0.0,0pLUWCJtTpJCcYpzSTK7oC,0,11,227442,0.128,3FqtduiaqnFYvBgKuc6QWQ,desi,audio_features,37i9dQZF1DX2RahGIyQXcJ
0.814,144.991,0.625,hip-hop,-5.181,0.158,0.535,"Juice WRLD, Marshmello",4,0.0657,75,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Legends Never Die,Melodic Rap,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),2020.0,0.0,6n9DKpOxwifT5hOXtgLZSL,1,0,205485,0.0172,2Y0wPrPQBrGhoLn14xRYCG,melodic,audio_features,37i9dQZF1EIgLJJI0PCAq9
0.911,108.0,0.615,rock,-3.584,0.0908,0.685,Linkin Park,4,0.0278,74,https://api.spotify.com/v1/tracks/1r1fPuhj9H4VdXr7OK6FL5,spotify:track:1r1fPuhj9H4VdXr7OK6FL5,LIVING THINGS,Alternative Rock,https://api.spotify.com/v1/audio-analysis/1r1fPuhj9H4VdXr7OK6FL5,1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,2012.0,0.00188,4XHIjbhjRmqWlosjj5rqSI,0,1,205400,0.0686,1r1fPuhj9H4VdXr7OK6FL5,alternative,audio_features,4q2NzGlz5Nn6kB6Dh2vBKX
0.842,132.032,0.706,pop,-3.956,0.0688,0.861,Katy Perry,4,0.0417,74,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ,spotify:track:0iGckQFyv6svOfAbAY9aWJ,One Of The Boys,Throwback Party,https://api.spotify.com/v1/audio-analysis/0iGckQFyv6svOfAbAY9aWJ,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,2008.0,0.0,3OALgjCs6Lqw41853v4wEQ,1,7,220227,7.73e-05,0iGckQFyv6svOfAbAY9aWJ,throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.683,159.878,0.515,pop,-5.099,0.392,0.572,Katy Perry,4,0.0371,74,https://api.spotify.com/v1/tracks/5JLv62qFIS1DR3zGEcApRt,spotify:track:5JLv62qFIS1DR3zGEcApRt,Teenage Dream: The Complete Confection,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5JLv62qFIS1DR3zGEcApRt,5JLv62qFIS1DR3zGEcApRt,Wide Awake,2012.0,2.64e-06,5BvgP623rtvlc0HDcpzquz,1,5,220947,0.0749,5JLv62qFIS1DR3zGEcApRt,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.561,115.011,0.598,folk,-11.676,0.196,0.231,The Lumineers,4,0.0376,74,https://api.spotify.com/v1/tracks/4wG82w1L31yQhgGiWt6gIb,spotify:track:4wG82w1L31yQhgGiWt6gIb,The Lumineers,Indie Folk,https://api.spotify.com/v1/audio-analysis/4wG82w1L31yQhgGiWt6gIb,4wG82w1L31yQhgGiWt6gIb,Stubborn Love,2012.0,0.0417,2MTEiVNgRgIvVIrJAqHNBu,1,0,279000,0.611,4wG82w1L31yQhgGiWt6gIb,indie,audio_features,37i9dQZF1EIfjV34mXjFem
0.706,92.513,0.482,pop,-5.762,0.105,0.144,Alicia Keys,4,0.0607,74,https://api.spotify.com/v1/tracks/4esOae7i4rqTbAu9o5Pxco,spotify:track:4esOae7i4rqTbAu9o5Pxco,Girl on Fire (Remixes) - EP,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4esOae7i4rqTbAu9o5Pxco,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,2012.0,0.00106,3zZSz5VOYSu0jE4MkPCOvN,1,9,224920,0.135,4esOae7i4rqTbAu9o5Pxco,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.914,108.02,0.726,turkish,-4.226,0.54,0.839,Simge,4,0.0802,74,https://api.spotify.com/v1/tracks/28Aau4tlztDlgKJQXrWhZR,spotify:track:28Aau4tlztDlgKJQXrWhZR,Önümüz Yaz,Turkish Pop,https://api.spotify.com/v1/audio-analysis/28Aau4tlztDlgKJQXrWhZR,28Aau4tlztDlgKJQXrWhZR,Önümüz Yaz,2024.0,0.0,1RQR6pJby9qvranN8SuM1v,1,7,181518,0.0758,28Aau4tlztDlgKJQXrWhZR,pop,audio_features,5d29bl04zUgpD8rxNJO4os
0.725,105.016,0.711,latin,-8.315,0.11,0.53,Omah Lay,4,0.0941,74,https://api.spotify.com/v1/tracks/1wADwLSkYhrSmy4vdy6BRn,spotify:track:1wADwLSkYhrSmy4vdy6BRn,Boy Alone,Afro-Latin Party,https://api.spotify.com/v1/audio-analysis/1wADwLSkYhrSmy4vdy6BRn,1wADwLSkYhrSmy4vdy6BRn,soso,2022.0,0.129,5NLjxx8nRy9ooUmgpOvfem,0,3,183057,0.424,1wADwLSkYhrSmy4vdy6BRn,afro-latin,audio_features,0oU30cCr8klmMsuOKHDLkh
0.43,129.93,0.716,r&b,-8.28,0.146,0.472,Summer Walker,4,0.112,74,https://api.spotify.com/v1/tracks/2oVVaVY0LkzwAYYcyzon6Z,spotify:track:2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,R&B Hits,https://api.spotify.com/v1/audio-analysis/2oVVaVY0LkzwAYYcyzon6Z,2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,2024.0,0.0,2PluIFWJrbEgClMLJoFWzh,0,9,171000,0.482,2oVVaVY0LkzwAYYcyzon6Z,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.495,129.062,0.864,pop,-7.036,0.0992,0.72,"Gotye, Kimbra",4,0.037,74,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,spotify:track:4wCmqSrbyCgxEXROQE6vtV,Making Mirrors,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,2011.0,0.000133,1HjSyGjmLNjRAKgT9t1cna,1,0,244973,0.591,4wCmqSrbyCgxEXROQE6vtV,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.712,140.012,0.573,r&b,-5.976,0.167,0.346,"USHER, Jeezy",4,0.0732,74,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,Here I Stand,R&B Hits,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),2008.0,0.0,2peB0xKYHSlIWc5boFA6PW,1,0,259720,0.0572,5j0McHPthKpOXRr3fBq8M0,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.786,91.992,0.695,k-pop,-2.048,0.109,0.465,aespa,4,0.0666,74,https://api.spotify.com/v1/tracks/5eWcGfUCrVFMoYskyfkEPE,spotify:track:5eWcGfUCrVFMoYskyfkEPE,Armageddon - The 1st Album,K-Pop Daebak,https://api.spotify.com/v1/audio-analysis/5eWcGfUCrVFMoYskyfkEPE,5eWcGfUCrVFMoYskyfkEPE,Armageddon,2024.0,1.41e-06,3gHhPm8z8tid1kvpniUKuK,1,9,196467,0.0668,5eWcGfUCrVFMoYskyfkEPE,modern,audio_features,1bNuDsel3P60p11Z7vfHMR
0.641,141.931,0.529,electronic,-6.78,0.102,0.089,"Clams Casino, Imogen Heap",4,0.0336,74,https://api.spotify.com/v1/tracks/0FVuyC9RP5MACjp4lgU3qZ,spotify:track:0FVuyC9RP5MACjp4lgU3qZ,Instrumental Relics,Vaporwave Essentials,https://api.spotify.com/v1/audio-analysis/0FVuyC9RP5MACjp4lgU3qZ,0FVuyC9RP5MACjp4lgU3qZ,I'm God,2020.0,0.76,66eXLlqksAwNndmHaHWtCq,1,2,277711,0.0711,0FVuyC9RP5MACjp4lgU3qZ,vaporwave,audio_features,37i9dQZF1EIdOtkojz5FWw
0.598,83.836,0.55,latin,-5.402,0.0955,0.543,"Bad Bunny, Mora",4,0.0831,74,https://api.spotify.com/v1/tracks/5J7teKIJGtqVypgYI6sqXj,spotify:track:5J7teKIJGtqVypgYI6sqXj,YHLQMDLG,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5J7teKIJGtqVypgYI6sqXj,5J7teKIJGtqVypgYI6sqXj,Una Vez,2020.0,2.58e-06,5lJqux7orBlA1QzyiBGti1,0,11,232496,0.132,5J7teKIJGtqVypgYI6sqXj,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.637,120.033,0.847,electronic,-8.751,0.121,0.0509,"Zerb, Sofiya Nzau",4,0.0587,74,https://api.spotify.com/v1/tracks/5KTZgG84bKFGm53lhLtTqc,spotify:track:5KTZgG84bKFGm53lhLtTqc,SURRENDER,Techno Bunker,https://api.spotify.com/v1/audio-analysis/5KTZgG84bKFGm53lhLtTqc,5KTZgG84bKFGm53lhLtTqc,Mwaki,2023.0,0.201,5asqLE8StjaHpMWSyjzo2D,0,7,208135,0.201,5KTZgG84bKFGm53lhLtTqc,techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.989,126.002,0.621,electronic,-4.225,0.184,0.0348,"Shouse, David Guetta",4,0.0434,74,https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP,spotify:track:2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix),EDM Hits,https://api.spotify.com/v1/audio-analysis/2prnn41CblB8B4yWACDljP,2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),2021.0,0.357,2HYufzr6XUqSurRZdY0D9w,0,10,158095,0.015,2prnn41CblB8B4yWACDljP,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.765,174.021,0.691,latin,-4.727,0.203,0.855,"Anuel AA, Bad Bunny",4,0.111,74,https://api.spotify.com/v1/tracks/06s3QtMJVXw1AJX3UfvZG1,spotify:track:06s3QtMJVXw1AJX3UfvZG1,Emmanuel,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/06s3QtMJVXw1AJX3UfvZG1,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,2020.0,3.29e-06,7JtT7OyWM8BnIS5FXXPMKg,1,8,246000,0.464,06s3QtMJVXw1AJX3UfvZG1,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.603,129.928,0.9,latin,-5.313,0.134,0.824,Bad Bunny,4,0.0646,74,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,YHLQMDLG,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,2020.0,4.81e-06,5lJqux7orBlA1QzyiBGti1,1,2,170972,0.402,41wtwzCZkXwpnakmwJ239F,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.86,175.896,0.725,latin,-3.726,0.0674,0.791,"Aventura, Bad Bunny",4,0.182,74,https://api.spotify.com/v1/tracks/2vmfvSoZBFAt9hhRoEByLi,spotify:track:2vmfvSoZBFAt9hhRoEByLi,Volví,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2vmfvSoZBFAt9hhRoEByLi,2vmfvSoZBFAt9hhRoEByLi,Volví,2021.0,0.000284,23zzZlUiABIg4ftZbJ7peK,1,1,230125,0.422,2vmfvSoZBFAt9hhRoEByLi,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.655,163.997,0.475,gaming,-7.342,0.375,0.245,"Drake, J. Cole",4,0.33,74,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU,For All The Dogs,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),2023.0,0.0,4czdORdCWP9umpbhFXK2fW,0,11,247444,0.0306,7aqfrAY2p9BUSiupwk3svU,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.8,143.978,0.652,latin,-4.019,0.112,0.234,Bad Bunny,4,0.0614,74,https://api.spotify.com/v1/tracks/7ro0hRteUMfnOioTFI5TG1,spotify:track:7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/7ro0hRteUMfnOioTFI5TG1,7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,2023.0,0.629,5gCcb5fsSb6w5K8SyJrgtB,0,9,231704,0.143,7ro0hRteUMfnOioTFI5TG1,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.618,81.993,0.856,latin,-4.892,0.0866,0.391,"Bad Bunny, ROSALÍA",4,0.286,74,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,EL ÚLTIMO TOUR DEL MUNDO,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,2020.0,0.0,2d9BCZeAAhiZWPpbX9aPCW,1,7,203201,0.0303,2XIc1pqjXV3Cr2BQUGNBck,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.639,168.112,0.772,arabic,-7.119,0.0698,0.261,"Polo G, Lil Tjay",4,0.467,74,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,spotify:track:6uFn47ACjqYkc0jADwEdj1,Die A Legend,Arab X,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),2019.0,0.0,26ztFK3E69j5THJQdyxC5w,1,1,166560,0.15,6uFn47ACjqYkc0jADwEdj1,modern,audio_features,3gZgGRvDn9tTUy8n7699pD
0.585,109.942,0.775,rock,-9.516,0.077,0.518,"Daft Punk, Julian Casablancas",4,0.0271,74,https://api.spotify.com/v1/tracks/2cGxRwrMyEAp8dEbuZaVv6,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,Random Access Memories,Indie Rock Roadtrip,https://api.spotify.com/v1/audio-analysis/2cGxRwrMyEAp8dEbuZaVv6,2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),2013.0,0.619,4m2880jivSbbyEGAKfITCa,0,10,337560,0.0422,2cGxRwrMyEAp8dEbuZaVv6,indie,audio_features,5pMia1lBFZyj4VVa0wzrNV
0.615,84.07,0.775,hip-hop,-5.682,0.0595,0.918,Dhanda Nyoliwala,4,0.368,74,https://api.spotify.com/v1/tracks/1dFrZr9eMUsFqeag04ClqD,spotify:track:1dFrZr9eMUsFqeag04ClqD,Russian Bandana,Desi Hip-Hop,https://api.spotify.com/v1/audio-analysis/1dFrZr9eMUsFqeag04ClqD,1dFrZr9eMUsFqeag04ClqD,Russian Bandana,2024.0,0.0,6CLIf42g7M6k0nE3vlcqud,0,1,197143,0.304,1dFrZr9eMUsFqeag04ClqD,desi,audio_features,37i9dQZF1DX2RahGIyQXcJ
0.627,118.093,0.788,electronic,-9.072,0.232,0.909,Carbonne,4,0.0751,74,https://api.spotify.com/v1/tracks/6IcsbETuviVu6UTiBTcxY4,spotify:track:6IcsbETuviVu6UTiBTcxY4,Imagine,French Touch,https://api.spotify.com/v1/audio-analysis/6IcsbETuviVu6UTiBTcxY4,6IcsbETuviVu6UTiBTcxY4,Imagine,2024.0,0.0,3jI55EoABEJ0qbxHJ7OvQ6,0,0,165894,0.693,6IcsbETuviVu6UTiBTcxY4,french,audio_features,58zteW83Lvl8e158fCCFVN
0.255,95.978,0.375,electronic,-12.279,0.0845,0.331,Indila,3,0.0377,74,https://api.spotify.com/v1/tracks/6nGeLlakfzlBcFdZXteDq7,spotify:track:6nGeLlakfzlBcFdZXteDq7,Mini World,French Touch,https://api.spotify.com/v1/audio-analysis/6nGeLlakfzlBcFdZXteDq7,6nGeLlakfzlBcFdZXteDq7,Love Story,2014.0,0.0,1r7XjAgjwlakmXC2GbPXjH,0,10,316280,0.815,6nGeLlakfzlBcFdZXteDq7,french,audio_features,58zteW83Lvl8e158fCCFVN
0.309,82.789,0.583,folk,-14.509,0.11,0.473,Colter Wall,4,0.045,74,https://api.spotify.com/v1/tracks/6fhgO6p9DsTyHqPctyzDkV,spotify:track:6fhgO6p9DsTyHqPctyzDkV,Imaginary Appalachia,American Folk,https://api.spotify.com/v1/audio-analysis/6fhgO6p9DsTyHqPctyzDkV,6fhgO6p9DsTyHqPctyzDkV,Sleeping on the Blacktop,2015.0,0.207,6kV0NSYFjIMVgkhWRDI0bS,0,2,192480,0.824,6fhgO6p9DsTyHqPctyzDkV,american,audio_features,37i9dQZF1EIf7CddUmF8UH
0.892,97.008,0.791,latin,-2.58,0.0609,0.916,"Ryan Castro, Peso Pluma, SOG",4,0.0521,74,https://api.spotify.com/v1/tracks/2hn2zOA2XFlv6DSmesylrL,spotify:track:2hn2zOA2XFlv6DSmesylrL,QUEMA,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2hn2zOA2XFlv6DSmesylrL,2hn2zOA2XFlv6DSmesylrL,QUEMA,2023.0,0.000355,0RdSengz6ayOfcVwH3HBry,1,0,150619,0.0509,2hn2zOA2XFlv6DSmesylrL,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
