genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
electronic,8,2017,2019,2020,2021,2,1,3,1.4052674510894634,1.4042046208004635,1.897573811892518,grid
electronic,8,2017,2019,2020,2021,3,0,0,4.516342522348216,4.489416594089832,6.066779181202476,grid
electronic,8,2017,2019,2020,2021,3,0,1,4.503005921151393,4.476972584372113,6.049962951854207,grid
electronic,8,2017,2019,2020,2021,3,0,2,2.7398628090073758,2.6229664012574787,3.5445491908884845,grid
electronic,8,2017,2019,2020,2021,3,0,3,4.437208384799252,4.415354397366819,5.966695131576783,grid
electronic,8,2017,2019,2020,2021,3,1,0,3.9166836656998756,3.877272655066996,5.239557641982427,grid
electronic,8,2017,2019,2020,2021,3,1,1,1.3305728099506213,1.3285794213787483,1.795377596457768,grid
electronic,8,2017,2019,2020,2021,3,1,2,1.3199350544100739,1.3196883845900658,1.783362681878467,grid
electronic,8,2017,2019,2020,2021,3,1,3,1.406826854178235,1.405718334257493,1.899619370618234,grid
electronic,9,2018,2020,2021,2022,1,1,1,1.9038874829219155,1.7499427834864392,2.4238485604556557,manual
electronic,9,2018,2020,2021,2022,0,0,0,1.5500866395012889,1.25,1.7403766219787427,grid
electronic,9,2018,2020,2021,2022,0,0,1,1.526432250988588,1.3000040440416143,1.8063746439029664,grid
electronic,9,2018,2020,2021,2022,0,0,2,1.551779887050033,1.366390396307203,1.8961313267171143,grid
electronic,9,2018,2020,2021,2022,0,0,3,1.5983134028108499,1.4320515535485399,1.9858063958923662,grid
electronic,9,2018,2020,2021,2022,0,1,0,1.7677669529563202,1.25,1.7482517482514126,grid
electronic,9,2018,2020,2021,2022,0,1,1,1.5500863138497045,1.25,1.740376608968888,grid
electronic,9,2018,2020,2021,2022,0,1,2,1.5272319339975662,1.3232329215134513,1.8374294148028762,grid
electronic,9,2018,2020,2021,2022,0,1,3,1.5836044464203713,1.411795805450879,1.9581340242838599,grid
electronic,9,2018,2020,2021,2022,0,2,0,3.2596012025999075,2.7499999999986144,3.8225288225269063,grid
electronic,9,2018,2020,2021,2022,1,0,0,1.9039432688754883,1.750000040339387,2.4239274767141827,grid
electronic,9,2018,2020,2021,2022,1,0,1,1.9039480582116426,1.7500060811166307,2.423935736878667,grid
electronic,9,2018,2020,2021,2022,1,0,2,1.903963619109041,1.750023251521128,2.423959332511401,grid
electronic,9,2018,2020,2021,2022,1,0,3,1.9039683517946029,1.7500273470934005,2.4239650218974758,grid
electronic,9,2018,2020,2021,2022,1,1,0,1.9037315094225766,1.7497695905869435,2.423610617055152,grid
electronic,9,2018,2020,2021,2022,1,1,1,1.9038874829219155,1.7499427834864392,2.4238485604556557,grid
electronic,9,2018,2020,2021,2022,1,1,2,1.9037469770827204,1.7498034175531103,2.423656191386109,grid
electronic,9,2018,2020,2021,2022,1,1,3,1.9036040893072934,1.7496641886407645,2.4234638602996914,grid
electronic,9,2018,2020,2021,2022,2,0,0,1.9039399858782031,1.7499965695425885,2.4239226988830547,grid
electronic,9,2018,2020,2021,2022,2,0,1,1.9039116813792445,1.7499699944393399,2.4238859261561263,grid
electronic,9,2018,2020,2021,2022,2,0,2,1.9039186631636094,1.7499751902995229,2.4238932026460986,grid
electronic,9,2018,2020,2021,2022,2,0,3,1.9039236039263694,1.7499834685330455,2.423904425002436,grid
electronic,9,2018,2020,2021,2022,2,1,0,1.9036345580790186,1.7496639429892014,2.423465363199667,grid
electronic,9,2018,2020,2021,2022,2,1,1,1.903902255072508,1.7499553699223966,2.4238660586274676,grid
electronic,9,2018,2020,2021,2022,2,1,2,1.9039080536949218,1.7499639739285797,2.4238777624080643,grid
electronic,9,2018,2020,2021,2022,2,1,3,1.9039342879130698,1.749990991831858,2.423914995402828,grid
electronic,9,2018,2020,2021,2022,3,0,0,1.9039417904071434,1.7499983568893356,2.4239251661403385,grid
electronic,9,2018,2020,2021,2022,3,0,1,1.903921006994199,1.7499783158012718,2.423897468413579,grid
electronic,9,2018,2020,2021,2022,3,0,2,1.9039058102021398,1.7499649765470409,2.4238789511648324,grid
electronic,9,2018,2020,2021,2022,3,0,3,1.9039005408345153,1.7499601059752266,2.4238722067076983,grid
electronic,9,2018,2020,2021,2022,3,1,0,1.9036499941744376,1.749680656921342,2.4234883488998364,grid
electronic,9,2018,2020,2021,2022,3,1,1,1.9038988037749955,1.7499515177034013,2.4238607672810795,grid
electronic,9,2018,2020,2021,2022,3,1,2,1.9039309568041467,1.7499866452682014,2.4239090588038503,grid
electronic,9,2018,2020,2021,2022,3,1,3,1.9039119426632478,1.7499681625294556,2.423883523976924,grid
